date,year,type,avg_price,size,nb_sold
2015-08-30,2015,conventional,1.03,large,24775.19
2015-08-23,2015,conventional,1.08,extra_large,20871.64
2015-08-16,2015,conventional,1.03,small,23949.07
2015-08-09,2015,conventional,1,large,29968.97
2015-08-02,2015,conventional,1.05,extra_large,23215.97
2015-07-26,2015,conventional,1.02,small,28990.45
2015-07-19,2015,conventional,1.05,large,26449.59
2015-07-12,2015,conventional,1.04,extra_large,25544.6
2015-07-05,2015,conventional,0.98,small,30288.91
2015-06-28,2015,conventional,0.94,large,35543.34
2015-06-21,2015,conventional,0.99,extra_large,31938.32
2015-06-14,2015,conventional,1.01,small,34656.36
2015-06-07,2015,conventional,1.03,large,33480.24
2015-05-31,2015,conventional,1.1,extra_large,27507.96
2015-05-24,2015,conventional,1.01,small,34792.89
2015-05-17,2015,conventional,1,large,21611.56
2015-05-10,2015,conventional,1.1,extra_large,27215.37
2015-05-03,2015,conventional,0.99,small,27235.65
2015-04-26,2015,conventional,1.02,large,28635.3
2015-04-19,2015,conventional,1,extra_large,25870.22
2015-04-12,2015,conventional,1.07,small,24861.81
2015-04-05,2015,conventional,1.09,large,18571.52
2015-03-29,2015,conventional,0.96,extra_large,32728.88
2015-03-22,2015,conventional,0.94,small,16321.19
2015-03-15,2015,conventional,1.01,large,22629.45
2015-03-08,2015,conventional,0.95,extra_large,36170.41
2015-03-01,2015,conventional,1.03,small,19375.08
2015-02-22,2015,conventional,1.09,large,21411.43
2015-02-15,2015,conventional,1.05,extra_large,24561.91
2015-02-08,2015,conventional,0.96,small,20393.63
2015-02-01,2015,conventional,0.87,large,23945.98
2015-01-25,2015,conventional,1.08,extra_large,23196.35
2015-01-18,2015,conventional,1.02,small,27417.51
2015-01-11,2015,conventional,0.97,large,18981.23
2015-01-04,2015,conventional,0.89,extra_large,18869.56
2015-12-27,2015,conventional,0.8,small,164495.27
2015-12-20,2015,conventional,0.82,large,139567.69
2015-12-13,2015,conventional,0.79,extra_large,122485.83
2015-12-06,2015,conventional,0.74,small,119463.87
2015-11-29,2015,conventional,0.8,large,110783.37
2015-11-22,2015,conventional,0.78,extra_large,115460.44
2015-11-15,2015,conventional,0.71,small,124103.96
2015-11-08,2015,conventional,0.8,large,103376.75
2015-11-01,2015,conventional,0.78,extra_large,105901.09
2015-10-25,2015,conventional,0.86,small,101822.75
2015-10-18,2015,conventional,0.83,large,94315.01
2015-10-11,2015,conventional,0.81,extra_large,107867.59
2015-10-04,2015,conventional,0.82,small,122784.54
2015-09-27,2015,conventional,0.84,large,114293.5
2015-09-20,2015,conventional,0.77,extra_large,112113.8
2015-09-13,2015,conventional,0.86,small,144444.25
2015-09-06,2015,conventional,0.84,large,129188.38
2015-08-30,2015,conventional,0.82,extra_large,110266.58
2015-08-23,2015,conventional,0.85,small,111144.33
2015-08-16,2015,conventional,0.88,large,109684.37
2015-08-09,2015,conventional,0.85,extra_large,109761.68
2015-08-02,2015,conventional,0.87,small,103103
2015-07-26,2015,conventional,0.8,large,116524.06
2015-07-19,2015,conventional,0.82,extra_large,133329.08
2015-07-12,2015,conventional,0.82,small,107362.42
2015-07-05,2015,conventional,0.83,large,145175.58
2015-06-28,2015,conventional,0.77,extra_large,133410.7
2015-06-21,2015,conventional,0.75,small,143730.96
2015-06-14,2015,conventional,0.65,large,134774.73
2015-06-07,2015,conventional,0.73,extra_large,133958.89
2015-05-31,2015,conventional,0.68,small,112892.03
2015-05-24,2015,conventional,0.81,large,101993.85
2015-05-17,2015,conventional,0.73,extra_large,96117.87
2015-05-10,2015,conventional,0.75,small,115964.95
2015-05-03,2015,conventional,0.77,large,111724.32
2015-04-26,2015,conventional,0.81,extra_large,102359.29
2015-04-19,2015,conventional,0.8,small,102270.38
2015-04-12,2015,conventional,0.72,large,94370.85
2015-04-05,2015,conventional,0.77,extra_large,120093.08
2015-03-29,2015,conventional,0.79,small,109584.41
2015-03-22,2015,conventional,0.67,large,98562.51
2015-03-15,2015,conventional,0.72,extra_large,102495.19
2015-03-08,2015,conventional,0.75,small,111142.58
2015-03-01,2015,conventional,0.82,large,107972.3
2015-02-22,2015,conventional,0.8,extra_large,102738.51
2015-02-15,2015,conventional,0.77,small,82586.46
2015-02-08,2015,conventional,0.67,large,80177.93
2015-02-01,2015,conventional,0.68,extra_large,90804.99
2015-01-25,2015,conventional,0.8,small,78188.26
2015-01-18,2015,conventional,0.76,large,74805.23
2015-01-11,2015,conventional,0.76,extra_large,87684.88
2015-01-04,2015,conventional,0.74,small,89330.21
2015-12-27,2015,conventional,0.98,large,266590.08
2015-12-20,2015,conventional,1.05,extra_large,202799.96
2015-12-13,2015,conventional,0.83,small,294366.5
2015-12-06,2015,conventional,0.76,large,340033.61
2015-11-29,2015,conventional,1.12,extra_large,149739.49
2015-11-22,2015,conventional,0.85,small,282805.93
2015-11-15,2015,conventional,0.82,large,378320.36
2015-11-08,2015,conventional,0.93,extra_large,209920.36
2015-11-01,2015,conventional,0.82,small,237105.47
2015-10-25,2015,conventional,0.93,large,223824.71
2015-10-18,2015,conventional,0.87,extra_large,239193.51
2015-10-11,2015,conventional,0.9,small,216495.03
2015-10-04,2015,conventional,1.02,large,184827.7
2015-09-27,2015,conventional,0.97,extra_large,173509.24
2015-09-20,2015,conventional,0.98,small,187898.66
2015-09-13,2015,conventional,1.01,large,149626.22
2015-09-06,2015,conventional,1.09,extra_large,151435.78
2015-08-30,2015,conventional,1.14,small,161467.42
2015-08-23,2015,conventional,1.2,large,123397.31
2015-08-16,2015,conventional,1.17,extra_large,123499.57
2015-08-09,2015,conventional,1.09,small,136451.77
2015-08-02,2015,conventional,1.05,large,134187.27
2015-07-26,2015,conventional,1.18,extra_large,162596.91
2015-07-19,2015,conventional,1.1,small,208462.46
2015-07-12,2015,conventional,1.18,large,169338.72
2015-07-05,2015,conventional,1.19,extra_large,142805.6
2015-06-28,2015,conventional,1.2,small,153136.3
2015-06-21,2015,conventional,1.16,large,128296.93
2015-06-14,2015,conventional,1.16,extra_large,129731.23
2015-06-07,2015,conventional,1.11,small,158078.11
2015-05-31,2015,conventional,1.26,large,88434.22
2015-05-24,2015,conventional,1.16,extra_large,70664.14
2015-05-17,2015,conventional,1.21,small,113999.04
2015-05-10,2015,conventional,1.08,large,115631.98
2015-05-03,2015,conventional,1.01,extra_large,97967.31
2015-04-26,2015,conventional,1.19,small,72694.91
2015-04-19,2015,conventional,1.08,large,116877.94
2015-04-12,2015,conventional,1.05,extra_large,98979.25
2015-04-05,2015,conventional,1.19,small,86002.58
2015-03-29,2015,conventional,1.11,large,90116.63
2015-03-22,2015,conventional,1.15,extra_large,82484.5
2015-03-15,2015,conventional,1.03,small,93526.66
2015-03-08,2015,conventional,1.03,large,102365.18
2015-03-01,2015,conventional,1.03,extra_large,75911.22
2015-02-22,2015,conventional,1,small,156112.59
2015-02-15,2015,conventional,1.12,large,100261.58
2015-02-08,2015,conventional,0.95,extra_large,141257.84
2015-02-01,2015,conventional,0.93,small,158602.93
2015-01-25,2015,conventional,1.02,large,127364.97
2015-01-18,2015,conventional,0.99,extra_large,151308.9
2015-01-11,2015,conventional,1.09,small,122524.21
2015-01-04,2015,conventional,0.99,large,115559.9
2015-12-27,2015,conventional,1.08,extra_large,62067.48
2015-12-20,2015,conventional,1.1,small,51805.83
2015-12-13,2015,conventional,1.05,large,57504.44
2015-12-06,2015,conventional,0.98,extra_large,54242.79
2015-11-29,2015,conventional,1.11,small,42282.8
2015-11-22,2015,conventional,1.09,large,55653.33
2015-11-15,2015,conventional,1.1,extra_large,72836.93
2015-11-08,2015,conventional,1.03,small,53703.17
2015-11-01,2015,conventional,1.04,large,56532.65
2015-10-25,2015,conventional,1.17,extra_large,42762.15
2015-10-18,2015,conventional,0.97,small,70322.58
2015-10-11,2015,conventional,0.99,large,73877.49
2015-10-04,2015,conventional,1.1,extra_large,54175.41
2015-09-27,2015,conventional,1.17,small,46419.67
2015-09-20,2015,conventional,1,large,60966.23
2015-09-13,2015,conventional,1.03,extra_large,70173.13
2015-09-06,2015,conventional,1.09,small,61933.21
2015-08-30,2015,conventional,0.96,large,68937.09
2015-08-23,2015,conventional,1.11,extra_large,55181.73
2015-08-16,2015,conventional,0.97,small,74575.51
2015-08-09,2015,conventional,1.07,large,67447.96
2015-08-02,2015,conventional,1.04,extra_large,72591.34
2015-07-26,2015,conventional,0.99,small,105548.2
2015-07-19,2015,conventional,1.04,large,73481.26
2015-07-12,2015,conventional,1.02,extra_large,82776.4
2015-07-05,2015,conventional,1.06,small,74583.1
2015-06-28,2015,conventional,1,large,115728.27
2015-06-21,2015,conventional,0.97,extra_large,82434.57
2015-06-14,2015,conventional,1.04,small,86444.91
2015-06-07,2015,conventional,0.97,large,76377.86
2015-05-31,2015,conventional,1.09,extra_large,80020.07
2015-05-24,2015,conventional,1.03,small,98619.41
2015-05-17,2015,conventional,0.95,large,65900.89
2015-05-10,2015,conventional,1.11,extra_large,91797.23
2015-05-03,2015,conventional,1.06,small,66858.29
2015-04-26,2015,conventional,1.01,large,100217.05
2015-04-19,2015,conventional,0.96,extra_large,81262.16
2015-04-12,2015,conventional,1.02,small,107068.62
2015-04-05,2015,conventional,1.11,large,69389.45
2015-03-29,2015,conventional,0.97,extra_large,116730.39
2015-03-22,2015,conventional,0.97,small,63171.07
2015-03-15,2015,conventional,1.13,large,67078.32
2015-03-08,2015,conventional,1.01,extra_large,104569.21
2015-03-01,2015,conventional,0.97,small,69072.83
2015-02-22,2015,conventional,1.15,large,70506.75
2015-02-15,2015,conventional,1.16,extra_large,82193.26
2015-02-08,2015,conventional,1.11,small,61772.96
2015-02-01,2015,conventional,0.92,large,70681.78
2015-01-25,2015,conventional,1.19,extra_large,73764.25
2015-01-18,2015,conventional,1.1,small,94985.22
2015-01-11,2015,conventional,1.08,large,56696.63
2015-01-04,2015,conventional,1.01,extra_large,56132.13
2015-12-27,2015,conventional,1.13,small,37856.64
2015-12-20,2015,conventional,1.13,large,35160.73
2015-12-13,2015,conventional,1.24,extra_large,40989.06
2015-12-06,2015,conventional,0.93,small,32057.78
2015-11-29,2015,conventional,1.12,large,30728.58
2015-11-22,2015,conventional,1.11,extra_large,36725.69
2015-11-15,2015,conventional,1.2,small,48756.23
2015-11-08,2015,conventional,0.93,large,36853.5
2015-11-01,2015,conventional,0.91,extra_large,45973.75
2015-10-25,2015,conventional,1.14,small,35155.6
2015-10-18,2015,conventional,0.94,large,45134.39
2015-10-11,2015,conventional,0.97,extra_large,39487.65
2015-10-04,2015,conventional,0.99,small,36660.84
2015-09-27,2015,conventional,1.15,large,34572.59
2015-09-20,2015,conventional,0.88,extra_large,53745.61
2015-09-13,2015,conventional,0.95,small,51809.03
2015-09-06,2015,conventional,1.09,large,48654.83
2015-08-30,2015,conventional,0.91,extra_large,53915.89
2015-08-23,2015,conventional,1.28,small,45548.13
2015-08-16,2015,conventional,0.89,large,65762.77
2015-08-09,2015,conventional,1.08,extra_large,52956.51
2015-08-02,2015,conventional,1.05,small,59731.09
2015-07-26,2015,conventional,1.12,large,74652.44
2015-07-19,2015,conventional,1.05,extra_large,61454.75
2015-07-12,2015,conventional,1.19,small,72569.86
2015-07-05,2015,conventional,1.16,large,55789.84
2015-06-28,2015,conventional,1.1,extra_large,87927.29
2015-06-21,2015,conventional,0.96,small,62515.24
2015-06-14,2015,conventional,1.07,large,71614.68
2015-06-07,2015,conventional,1.14,extra_large,61035
2015-05-31,2015,conventional,1.31,small,67038.66
2015-05-24,2015,conventional,1.3,large,73748.18
2015-05-17,2015,conventional,0.97,extra_large,56626.26
2015-05-10,2015,conventional,1.36,small,63493.67
2015-05-03,2015,conventional,1.06,large,48803.19
2015-04-26,2015,conventional,1.09,extra_large,73116.36
2015-04-19,2015,conventional,0.93,small,72777.59
2015-04-12,2015,conventional,1.13,large,72097.04
2015-04-05,2015,conventional,1.22,extra_large,55701.88
2015-03-29,2015,conventional,1.11,small,81048.91
2015-03-22,2015,conventional,0.91,large,59636.74
2015-03-15,2015,conventional,1.35,extra_large,48607.19
2015-03-08,2015,conventional,1.08,small,72556.48
2015-03-01,2015,conventional,0.95,large,54083.87
2015-02-22,2015,conventional,1.31,extra_large,52872.75
2015-02-15,2015,conventional,1.21,small,63861.7
2015-02-08,2015,conventional,1.24,large,52496.61
2015-02-01,2015,conventional,0.94,extra_large,48422.82
2015-01-25,2015,conventional,1.19,small,58722.91
2015-01-18,2015,conventional,1.07,large,64385.9
2015-01-11,2015,conventional,1.03,extra_large,42379.3
2015-01-04,2015,conventional,0.95,small,45921.57
2015-12-27,2015,conventional,1.01,large,577490.5
2015-12-20,2015,conventional,1.01,extra_large,542059.05
2015-12-13,2015,conventional,1.03,small,574072.01
2015-12-06,2015,conventional,1,large,500758.99
2015-11-29,2015,conventional,1.07,extra_large,431502.68
2015-11-22,2015,conventional,1.03,small,501609.21
2015-11-15,2015,conventional,1.09,large,580587.77
2015-11-08,2015,conventional,0.98,extra_large,554939.6
2015-11-01,2015,conventional,1,small,578565.03
2015-10-25,2015,conventional,1.1,large,496812.93
2015-10-18,2015,conventional,1.03,extra_large,535275.88
2015-10-11,2015,conventional,1.02,small,539608.87
2015-10-04,2015,conventional,1.05,large,504171.61
2015-09-27,2015,conventional,1.1,extra_large,476539.59
2015-09-20,2015,conventional,1.02,small,570423.23
2015-09-13,2015,conventional,1.03,large,634481.27
2015-09-06,2015,conventional,1.07,extra_large,614942.66
2015-08-30,2015,conventional,1.04,small,612822.05
2015-08-23,2015,conventional,1.14,large,568324.22
2015-08-16,2015,conventional,1.03,extra_large,676086.49
2015-08-09,2015,conventional,1.12,small,638020.47
2015-08-02,2015,conventional,1.14,large,627504.75
2015-07-26,2015,conventional,1.1,extra_large,762154.55
2015-07-19,2015,conventional,1.12,small,690083.05
2015-07-12,2015,conventional,1.14,large,715927.19
2015-07-05,2015,conventional,1.13,extra_large,774585.36
2015-06-28,2015,conventional,1.07,small,966268.71
2015-06-21,2015,conventional,1.08,large,780156.36
2015-06-14,2015,conventional,1.12,extra_large,815016.42
2015-06-07,2015,conventional,1.13,small,742128.19
2015-05-31,2015,conventional,1.2,large,725079.29
2015-05-24,2015,conventional,1.15,extra_large,788587.54
2015-05-17,2015,conventional,1.09,small,620547.95
2015-05-10,2015,conventional,1.15,large,737043.24
2015-05-03,2015,conventional,1.05,extra_large,653682.62
2015-04-26,2015,conventional,1.14,small,749589.73
2015-04-19,2015,conventional,1.06,large,717945.69
2015-04-12,2015,conventional,1.11,extra_large,754073.69
2015-04-05,2015,conventional,1.18,small,617473.32
2015-03-29,2015,conventional,1.09,large,845500.49
2015-03-22,2015,conventional,1.04,extra_large,605211.12
2015-03-15,2015,conventional,1.1,small,622038
2015-03-08,2015,conventional,1.04,large,824997.37
2015-03-01,2015,conventional,1.02,extra_large,598713.96
2015-02-22,2015,conventional,1.16,small,610248.66
2015-02-15,2015,conventional,1.15,large,650580.44
2015-02-08,2015,conventional,1.07,extra_large,560633.82
2015-02-01,2015,conventional,0.91,small,646531.7
2015-01-25,2015,conventional,1.13,large,617677.34
2015-01-18,2015,conventional,1.08,extra_large,697090.44
2015-01-11,2015,conventional,1.1,small,515263.25
2015-01-04,2015,conventional,1.02,large,537780.56
2015-12-27,2015,conventional,1.16,extra_large,52172.66
2015-12-20,2015,conventional,1.11,small,55158.59
2015-12-13,2015,conventional,1.14,large,52629.91
2015-12-06,2015,conventional,1.1,extra_large,46803.55
2015-11-29,2015,conventional,1.17,small,40269.85
2015-11-22,2015,conventional,1.16,large,49886.79
2015-11-15,2015,conventional,1.09,extra_large,50823.87
2015-11-08,2015,conventional,1.09,small,49315.46
2015-11-01,2015,conventional,1.13,large,50255.22
2015-10-25,2015,conventional,1.11,extra_large,53876.65
2015-10-18,2015,conventional,0.93,small,49802.07
2015-10-11,2015,conventional,1.05,large,55402.42
2015-10-04,2015,conventional,1.16,extra_large,60166.23
2015-09-27,2015,conventional,1.15,small,53387.54
2015-09-20,2015,conventional,1.17,large,54908.16
2015-09-13,2015,conventional,1.07,extra_large,50518.36
2015-09-06,2015,conventional,1.19,small,58803.58
2015-08-30,2015,conventional,1.18,large,59591.72
2015-08-23,2015,conventional,1.1,extra_large,56436.02
2015-08-16,2015,conventional,1.09,small,49302.8
2015-08-09,2015,conventional,1.07,large,57148.33
2015-08-02,2015,conventional,1.1,extra_large,57808.16
2015-07-26,2015,conventional,1.17,small,61945.48
2015-07-19,2015,conventional,1.19,large,66951.32
2015-07-12,2015,conventional,1.17,extra_large,68899.75
2015-07-05,2015,conventional,1.19,small,80549.34
2015-06-28,2015,conventional,1.2,large,73590.72
2015-06-21,2015,conventional,1.19,extra_large,79455.29
2015-06-14,2015,conventional,1.13,small,92380.65
2015-06-07,2015,conventional,1.21,large,85424.65
2015-05-31,2015,conventional,1.22,extra_large,91399.84
2015-05-24,2015,conventional,1.21,small,93390.75
2015-05-17,2015,conventional,1.19,large,86571.14
2015-05-10,2015,conventional,1.19,extra_large,87226.64
2015-05-03,2015,conventional,1.17,small,79068.14
2015-04-26,2015,conventional,1.21,large,70271.11
2015-04-19,2015,conventional,1.17,extra_large,79210.81
2015-04-12,2015,conventional,1.18,small,64579.13
2015-04-05,2015,conventional,1.21,large,68028
2015-03-29,2015,conventional,1.14,extra_large,62385.18
2015-03-22,2015,conventional,1.08,small,60235.19
2015-03-15,2015,conventional,1.2,large,74630.51
2015-03-08,2015,conventional,1.15,extra_large,77675.77
2015-03-01,2015,conventional,1.07,small,67379.54
2015-02-22,2015,conventional,1.2,large,74589.1
2015-02-15,2015,conventional,1.22,extra_large,73264.41
2015-02-08,2015,conventional,1.02,small,76542.91
2015-02-01,2015,conventional,1.06,large,70932.74
2015-01-25,2015,conventional,1.17,extra_large,83379.23
2015-01-18,2015,conventional,1.24,small,65730.17
